Entity,Code,Year,Cumulative CO2 emissions from coal
Croatia,HRV,1962,42939725
Croatia,HRV,1963,44687068
Croatia,HRV,1964,46569397
Croatia,HRV,1965,48170234
Croatia,HRV,1966,49528318
Croatia,HRV,1967,50568345
Croatia,HRV,1968,51518920
Croatia,HRV,1969,52409904
Croatia,HRV,1970,53546074
Croatia,HRV,1971,54850970
Croatia,HRV,1972,56058931
Croatia,HRV,1973,57046381
Croatia,HRV,1974,58072645
Croatia,HRV,1975,59210878
Croatia,HRV,1976,60306312
Croatia,HRV,1977,61296043
Croatia,HRV,1978,62251712
Croatia,HRV,1979,63225349
Croatia,HRV,1980,64156714
Croatia,HRV,1981,65741034
Croatia,HRV,1982,66991877
Croatia,HRV,1983,68498050
Croatia,HRV,1984,70220637
Croatia,HRV,1985,72017517
Croatia,HRV,1986,73794103
Croatia,HRV,1987,75514663
Croatia,HRV,1988,77217098
Croatia,HRV,1989,78969792
Croatia,HRV,1990,81952201
Croatia,HRV,1991,83863328
Croatia,HRV,1992,85355626
Croatia,HRV,1993,86565025
Croatia,HRV,1994,87368922
Croatia,HRV,1995,88226727
Croatia,HRV,1996,88908533
Croatia,HRV,1997,89977551
Croatia,HRV,1998,90995518
Croatia,HRV,1999,91886232
Croatia,HRV,2000,93681247
Croatia,HRV,2001,95587946
Croatia,HRV,2002,97905858
Croatia,HRV,2003,100505537
Croatia,HRV,2004,103275642
Croatia,HRV,2005,106023048
Croatia,HRV,2006,108577694
Croatia,HRV,2007,111354649
Croatia,HRV,2008,114203570
Croatia,HRV,2009,116232630
Croatia,HRV,2010,118970829
Croatia,HRV,2011,121765326
Croatia,HRV,2012,124249101
Croatia,HRV,2013,126927088
Croatia,HRV,2014,129496724
Croatia,HRV,2015,131872998
Croatia,HRV,2016,134434223
Croatia,HRV,2017,135985486
Croatia,HRV,2018,137434061
Croatia,HRV,2019,139111593
Croatia,HRV,2020,140501701
Cuba,CUB,1950,128156
Cuba,CUB,1951,366316
Cuba,CUB,1952,516452
Cuba,CUB,1953,630036
Cuba,CUB,1954,725300
Cuba,CUB,1955,809572
Cuba,CUB,1956,860868
Cuba,CUB,1957,1241924
Cuba,CUB,1958,1370138
Cuba,CUB,1959,1524026
Cuba,CUB,1960,1637640
Cuba,CUB,1961,2062536
Cuba,CUB,1962,2187112
Cuba,CUB,1963,2373976
Cuba,CUB,1964,2612136
Cuba,CUB,1965,2853960
Cuba,CUB,1966,3022504
Cuba,CUB,1967,3267992
Cuba,CUB,1968,3421880
Cuba,CUB,1969,3605080
Cuba,CUB,1970,3777288
Cuba,CUB,1971,3916520
Cuba,CUB,1972,4055727
Cuba,CUB,1973,4176619
Cuba,CUB,1974,4301195
Cuba,CUB,1975,4451419
Cuba,CUB,1976,4579659
Cuba,CUB,1977,4814155
Cuba,CUB,1978,5055950
Cuba,CUB,1979,5257493
Cuba,CUB,1980,5510309
Cuba,CUB,1981,5763097
Cuba,CUB,1982,6107550
Cuba,CUB,1983,6345710
Cuba,CUB,1984,6613152
Cuba,CUB,1985,6887952
Cuba,CUB,1986,7151760
Cuba,CUB,1987,7433858
Cuba,CUB,1988,7737970
Cuba,CUB,1989,8181314
Cuba,CUB,1990,8738311
Cuba,CUB,1991,9112039
Cuba,CUB,1992,9284247
Cuba,CUB,1993,9504087
Cuba,CUB,1994,9738623
Cuba,CUB,1995,9954834
Cuba,CUB,1996,10050113
Cuba,CUB,1997,10123404
Cuba,CUB,1998,10211340
Cuba,CUB,1999,10302940
Cuba,CUB,2000,10365219
Cuba,CUB,2001,10464147
Cuba,CUB,2002,10530099
Cuba,CUB,2003,10629013
Cuba,CUB,2004,10724277
Cuba,CUB,2005,10742597
Cuba,CUB,2006,10815877
Cuba,CUB,2007,10889157
Cuba,CUB,2008,10980757
Cuba,CUB,2009,11068693
Cuba,CUB,2010,11145645
Cuba,CUB,2011,11156638
Cuba,CUB,2012,11171294
Cuba,CUB,2013,11207934
Cuba,CUB,2014,11211598
Cuba,CUB,2015,11233582
Cuba,CUB,2016,11240910
Cuba,CUB,2017,11255564
Cuba,CUB,2018,11270220
Cuba,CUB,2019,11292916
Cuba,CUB,2020,11326536
Cyprus,CYP,1950,3715
Cyprus,CYP,1951,7427
Cyprus,CYP,1952,18419
Cyprus,CYP,1953,25747
Cyprus,CYP,1954,29411
Cyprus,CYP,1956,44067
Cyprus,CYP,1957,47731
Cyprus,CYP,1958,51378
Cyprus,CYP,1959,55042
Cyprus,CYP,1966,58706
Cyprus,CYP,1968,62370
Cyprus,CYP,1969,66034
Cyprus,CYP,1971,69698
Cyprus,CYP,1972,77026
Cyprus,CYP,1973,80690
Cyprus,CYP,1984,219922
Cyprus,CYP,1985,417778
Cyprus,CYP,1986,564338
Cyprus,CYP,1987,964070
Cyprus,CYP,1988,1205894
Cyprus,CYP,1989,1403750
Cyprus,CYP,1990,1635490
Cyprus,CYP,1991,1867230
Cyprus,CYP,1992,1929346
Cyprus,CYP,1993,2003407
Cyprus,CYP,1994,2067912
Cyprus,CYP,1995,2115694
Cyprus,CYP,1996,2158697
Cyprus,CYP,1997,2204089
Cyprus,CYP,1998,2266205
Cyprus,CYP,1999,2337877
Cyprus,CYP,2000,2454942
Cyprus,CYP,2001,2581563
Cyprus,CYP,2002,2708184
Cyprus,CYP,2003,2834805
Cyprus,CYP,2004,2972184
Cyprus,CYP,2005,3124506
Cyprus,CYP,2006,3275174
Cyprus,CYP,2007,3393705
Cyprus,CYP,2008,3504345
Cyprus,CYP,2009,3563185
Cyprus,CYP,2010,3633992
Cyprus,CYP,2011,3664567
Cyprus,CYP,2012,3665769
Cyprus,CYP,2013,3666971
Cyprus,CYP,2014,3676119
Cyprus,CYP,2015,3690806
Cyprus,CYP,2016,3692757
Cyprus,CYP,2017,3704450
Cyprus,CYP,2018,3758300
Cyprus,CYP,2019,3826351
Cyprus,CYP,2020,3883108
Czechia,CZE,1860,202386
Czechia,CZE,1861,867766
Czechia,CZE,1862,1998912
Czechia,CZE,1863,3595824
Czechia,CZE,1864,5658502
Czechia,CZE,1865,8186947
Czechia,CZE,1866,11181158
Czechia,CZE,1867,14638362
Czechia,CZE,1868,18561332
Czechia,CZE,1869,22950069
Czechia,CZE,1870,27804572
Czechia,CZE,1871,33124841
Czechia,CZE,1872,38908104
Czechia,CZE,1873,45157133
Czechia,CZE,1874,51871928
Czechia,CZE,1875,59052489
Czechia,CZE,1876,71464601
Czechia,CZE,1877,84506052
Czechia,CZE,1878,98176842
Czechia,CZE,1879,112867881
Czechia,CZE,1880,128432232
Czechia,CZE,1881,144869894
Czechia,CZE,1882,161679060
Czechia,CZE,1883,179633234
Czechia,CZE,1884,198177933
Czechia,CZE,1885,217648620
Czechia,CZE,1886,238117377
Czechia,CZE,1887,259617473
Czechia,CZE,1888,282661806
Czechia,CZE,1889,307059078
Czechia,CZE,1890,333150297
Czechia,CZE,1891,360200773
Czechia,CZE,1892,387661566
Czechia,CZE,1893,415732291
Czechia,CZE,1894,444507210
Czechia,CZE,1895,474371689
Czechia,CZE,1896,504970859
Czechia,CZE,1897,537355466
Czechia,CZE,1898,570463673
Czechia,CZE,1899,604431330
Czechia,CZE,1900,638152242
Czechia,CZE,1901,673386894
Czechia,CZE,1902,709092857
Czechia,CZE,1903,745469745
Czechia,CZE,1904,782201502
Czechia,CZE,1905,820014502
Czechia,CZE,1906,859502042
Czechia,CZE,1907,901002357
Czechia,CZE,1908,943267859
Czechia,CZE,1909,985275526
Czechia,CZE,1910,1026845151
Czechia,CZE,1911,1068941535
Czechia,CZE,1912,1113732709
Czechia,CZE,1913,1160583789
Czechia,CZE,1914,1203290719
Czechia,CZE,1915,1245900920
Czechia,CZE,1916,1291250576
Czechia,CZE,1917,1333884490
Czechia,CZE,1918,1370233027
Czechia,CZE,1919,1404574028
Czechia,CZE,1920,1438627309
Czechia,CZE,1921,1471320562
Czechia,CZE,1922,1500488216
Czechia,CZE,1923,1531334118
Czechia,CZE,1924,1569199781
Czechia,CZE,1925,1604806519
Czechia,CZE,1926,1640914453
Czechia,CZE,1927,1679677136
Czechia,CZE,1928,1720496345
Czechia,CZE,1929,1766159896
Czechia,CZE,1930,1805933156
Czechia,CZE,1931,1843219933
Czechia,CZE,1932,1875704088
Czechia,CZE,1933,1905453989
Czechia,CZE,1934,1935139930
Czechia,CZE,1935,1965704849
Czechia,CZE,1936,1998914138
Czechia,CZE,1937,2039124363
Czechia,CZE,1938,2085673540
Czechia,CZE,1939,2136732019
Czechia,CZE,1940,2194295441
Czechia,CZE,1941,2252199416
Czechia,CZE,1942,2314656743
Czechia,CZE,1943,2383623157
Czechia,CZE,1944,2449484658
Czechia,CZE,1945,2484443599
Czechia,CZE,1946,2527651273
Czechia,CZE,1947,2576563734
Czechia,CZE,1948,2629375265
Czechia,CZE,1949,2684874232
Czechia,CZE,1950,2740756231
Czechia,CZE,1951,2800350357
Czechia,CZE,1952,2863888895
Czechia,CZE,1953,2929709970
Czechia,CZE,1954,2999747950
Czechia,CZE,1955,3072400289
Czechia,CZE,1956,3150238792
Czechia,CZE,1957,3230567307
Czechia,CZE,1958,3318048461
Czechia,CZE,1959,3404557077
Czechia,CZE,1960,3496145438
Czechia,CZE,1961,3594758937
Czechia,CZE,1962,3699002140
Czechia,CZE,1963,3808768398
Czechia,CZE,1964,3921391692
Czechia,CZE,1965,4030262281
Czechia,CZE,1966,4137658796
Czechia,CZE,1967,4242192413
Czechia,CZE,1968,4351292848
Czechia,CZE,1969,4465024501
Czechia,CZE,1970,4593594207
Czechia,CZE,1971,4725880673
Czechia,CZE,1972,4856869669
Czechia,CZE,1973,4984680389
Czechia,CZE,1974,5112097470
Czechia,CZE,1975,5243279152
Czechia,CZE,1976,5378119458
Czechia,CZE,1977,5514839569
Czechia,CZE,1978,5654839304
Czechia,CZE,1979,5789374914
Czechia,CZE,1980,5926008397
Czechia,CZE,1981,6062654437
Czechia,CZE,1982,6199336983
Czechia,CZE,1983,6337387250
Czechia,CZE,1984,6478450312
Czechia,CZE,1985,6617110074
Czechia,CZE,1986,6758031810
Czechia,CZE,1987,6896697980
Czechia,CZE,1988,7034302617
Czechia,CZE,1989,7165514319
Czechia,CZE,1990,7288794128
Czechia,CZE,1991,7401487655
Czechia,CZE,1992,7507241433
Czechia,CZE,1993,7607988614
Czechia,CZE,1994,7702865168
Czechia,CZE,1995,7797668397
Czechia,CZE,1996,7892835277
Czechia,CZE,1997,7983662328
Czechia,CZE,1998,8067251274
Czechia,CZE,1999,8142940344
Czechia,CZE,2000,8229778466
Czechia,CZE,2001,8314605437
Czechia,CZE,2002,8397294472
Czechia,CZE,2003,8481233350
Czechia,CZE,2004,8564595800
Czechia,CZE,2005,8645223344
Czechia,CZE,2006,8727066115
Czechia,CZE,2007,8810662509
Czechia,CZE,2008,8889305972
Czechia,CZE,2009,8962666931
Czechia,CZE,2010,9037355695
Czechia,CZE,2011,9111082474
Czechia,CZE,2012,9181814283
Czechia,CZE,2013,9249131998
Czechia,CZE,2014,9314498945
Czechia,CZE,2015,9379241814
Czechia,CZE,2016,9444473049
Czechia,CZE,2017,9509199878
Czechia,CZE,2018,9573234517
Czechia,CZE,2019,9630898460
Czechia,CZE,2020,9677741981
Democratic Republic of Congo,COD,1920,3664
Democratic Republic of Congo,COD,1921,10992
Democratic Republic of Congo,COD,1922,91600
Democratic Republic of Congo,COD,1923,252816
Democratic Republic of Congo,COD,1924,468992
Democratic Republic of Congo,COD,1925,641200
Democratic Republic of Congo,COD,1926,879360
Democratic Republic of Congo,COD,1927,1110192
Democratic Republic of Congo,COD,1928,1370336
Democratic Republic of Congo,COD,1929,1645136
Democratic Republic of Congo,COD,1930,2000544
Democratic Republic of Congo,COD,1931,2227712
Democratic Republic of Congo,COD,1932,2271680
Democratic Republic of Congo,COD,1934,2286336
Democratic Republic of Congo,COD,1935,2315648
Democratic Republic of Congo,COD,1936,2352288
Democratic Republic of Congo,COD,1937,2451080
Democratic Republic of Congo,COD,1938,2564435
Democratic Republic of Congo,COD,1939,2634784
Democratic Republic of Congo,COD,1940,2700186
Democratic Republic of Congo,COD,1941,2780794
Democratic Republic of Congo,COD,1942,2890714
Democratic Republic of Congo,COD,1943,3077578
Democratic Republic of Congo,COD,1944,3205818
Democratic Republic of Congo,COD,1945,3340589
Democratic Republic of Congo,COD,1946,3611725
Democratic Republic of Congo,COD,1947,3879848
Democratic Republic of Congo,COD,1948,4191288
Democratic Republic of Congo,COD,1949,4594328
Democratic Republic of Congo,COD,1950,5557960
Democratic Republic of Congo,COD,1951,6616856
Democratic Republic of Congo,COD,1952,7951870
Democratic Republic of Congo,COD,1953,9316359
Democratic Republic of Congo,COD,1954,10888215
Democratic Republic of Congo,COD,1955,12921735
Democratic Republic of Congo,COD,1956,14636487
Democratic Republic of Congo,COD,1957,16417191
Democratic Republic of Congo,COD,1958,17785814
Democratic Republic of Congo,COD,1959,19042566
Democratic Republic of Congo,COD,1960,20083142
Democratic Republic of Congo,COD,1961,21140394
Democratic Republic of Congo,COD,1962,21979450
Democratic Republic of Congo,COD,1963,22797829
Democratic Republic of Congo,COD,1964,23737556
Democratic Republic of Congo,COD,1965,24915616
Democratic Republic of Congo,COD,1966,25824288
Democratic Republic of Congo,COD,1967,26773264
Democratic Republic of Congo,COD,1968,27513392
Democratic Republic of Congo,COD,1969,28400080
Democratic Republic of Congo,COD,1970,29187840
Democratic Republic of Congo,COD,1971,30063536
Democratic Republic of Congo,COD,1972,30913584
Democratic Republic of Congo,COD,1973,31741648
Democratic Republic of Congo,COD,1974,32573376
Democratic Republic of Congo,COD,1975,33243888
Democratic Republic of Congo,COD,1976,34119584
Democratic Republic of Congo,COD,1977,35006272
Democratic Republic of Congo,COD,1978,35848992
Democratic Republic of Congo,COD,1979,36596448
Democratic Republic of Congo,COD,1980,37439168
Democratic Republic of Congo,COD,1981,38300208
Democratic Republic of Congo,COD,1982,39124608
Democratic Republic of Congo,COD,1983,39930688
Democratic Republic of Congo,COD,1984,40755088
Democratic Republic of Congo,COD,1985,41576651
Democratic Republic of Congo,COD,1986,42415707
Democratic Republic of Congo,COD,1987,43265755
Democratic Republic of Congo,COD,1988,44196411
Democratic Republic of Congo,COD,1989,45039131
Democratic Republic of Congo,COD,1990,45929483
Denmark,DNK,1843,135568
Denmark,DNK,1844,293120
Denmark,DNK,1845,501968
Denmark,DNK,1846,729136
Denmark,DNK,1847,901344
Denmark,DNK,1848,1212784
Denmark,DNK,1849,1483920
Denmark,DNK,1850,1824672
Denmark,DNK,1851,2136112
Denmark,DNK,1852,2469536
Denmark,DNK,1853,2828608
Denmark,DNK,1854,3286608
Denmark,DNK,1855,3740944
Denmark,DNK,1856,4389472
Denmark,DNK,1857,5052656
Denmark,DNK,1858,5543632
Denmark,DNK,1859,6170176
Denmark,DNK,1860,6712448
Denmark,DNK,1861,7496544
Denmark,DNK,1862,8174384
Denmark,DNK,1863,8929168
Denmark,DNK,1864,9577696
Denmark,DNK,1865,10592624
Denmark,DNK,1866,11530608
Denmark,DNK,1867,12446608
Denmark,DNK,1868,13531152
Denmark,DNK,1869,14476464
Denmark,DNK,1870,15619632
Denmark,DNK,1871,16806768
Denmark,DNK,1872,17946272
Denmark,DNK,1873,19096768
Denmark,DNK,1874,20338864
Denmark,DNK,1875,21797136
Denmark,DNK,1876,23339680
Denmark,DNK,1877,24863904
Denmark,DNK,1878,26311184
Denmark,DNK,1879,27945328
Denmark,DNK,1880,29806640
Denmark,DNK,1881,31777872
Denmark,DNK,1882,33892000
Denmark,DNK,1883,36321232
Denmark,DNK,1884,38739472
Denmark,DNK,1885,41274960
Denmark,DNK,1886,43704192
Denmark,DNK,1887,46195712
Denmark,DNK,1888,48998672
Denmark,DNK,1889,51992160
Denmark,DNK,1890,54861072
Denmark,DNK,1891,57946160
Denmark,DNK,1892,61013046
Denmark,DNK,1893,64010198
Denmark,DNK,1894,67410390
Denmark,DNK,1895,70935158
Denmark,DNK,1896,75247686
Denmark,DNK,1897,79871654
Denmark,DNK,1898,84675158
Denmark,DNK,1899,89925670
Denmark,DNK,1900,95073590
Denmark,DNK,1901,100434022
Denmark,DNK,1902,105937350
Denmark,DNK,1903,111664182
Denmark,DNK,1904,117841686
Denmark,DNK,1905,123850646
Denmark,DNK,1906,130394550
Denmark,DNK,1907,136227638
Denmark,DNK,1908,143464038
Denmark,DNK,1909,151469878
Denmark,DNK,1910,158819862
Denmark,DNK,1911,166649830
Denmark,DNK,1912,175934406
Denmark,DNK,1913,185460806
Denmark,DNK,1914,195225366
Denmark,DNK,1915,205678758
Denmark,DNK,1916,215893990
Denmark,DNK,1917,223328246
Denmark,DNK,1918,232004598
Denmark,DNK,1919,240241270
Denmark,DNK,1920,247433702
Denmark,DNK,1921,254226758
Denmark,DNK,1922,263877734
Denmark,DNK,1923,274404406
Denmark,DNK,1924,286744758
Denmark,DNK,1925,297465622
Denmark,DNK,1926,307933670
Denmark,DNK,1927,321259638
Denmark,DNK,1928,333431446
Denmark,DNK,1929,348160726
Denmark,DNK,1930,361581958
Denmark,DNK,1931,375651718
Denmark,DNK,1932,388875038
Denmark,DNK,1933,401973838
Denmark,DNK,1934,416234126
Denmark,DNK,1935,431109966
Denmark,DNK,1936,446495194
Denmark,DNK,1937,462455578
Denmark,DNK,1938,476770826
Denmark,DNK,1939,492727546
Denmark,DNK,1940,507332250
Denmark,DNK,1941,524523738
Denmark,DNK,1942,540780906
Denmark,DNK,1943,561086794
Denmark,DNK,1944,581048266
Denmark,DNK,1945,594982458
Denmark,DNK,1946,612379130
Denmark,DNK,1947,633520410
Denmark,DNK,1948,650210013
Denmark,DNK,1949,666679603
Denmark,DNK,1950,683273859
Denmark,DNK,1951,698999747
Denmark,DNK,1952,715369454
Denmark,DNK,1953,731571662
Denmark,DNK,1954,749543582
Denmark,DNK,1955,767233374
Denmark,DNK,1956,782596526
Denmark,DNK,1957,796116686
Denmark,DNK,1958,810334950
Denmark,DNK,1959,823113116
Denmark,DNK,1960,837987124
Denmark,DNK,1961,852445268
Denmark,DNK,1962,868334458
Denmark,DNK,1963,884452394
Denmark,DNK,1964,899359944
Denmark,DNK,1965,913081624
Denmark,DNK,1966,927140392
Denmark,DNK,1967,939707912
Denmark,DNK,1968,952040936
Denmark,DNK,1969,963538568
Denmark,DNK,1970,972896977
Denmark,DNK,1971,978634801
Denmark,DNK,1972,983962257
Denmark,DNK,1973,993030657
Denmark,DNK,1974,1001212369
Denmark,DNK,1975,1012043153
Denmark,DNK,1976,1024280913
Denmark,DNK,1977,1038009921
Denmark,DNK,1978,1050882325
Denmark,DNK,1979,1067172469
Denmark,DNK,1980,1089188108
Denmark,DNK,1981,1107277276
Denmark,DNK,1982,1129344898
Denmark,DNK,1983,1149310034
Denmark,DNK,1984,1170676358
Denmark,DNK,1985,1198680310
Denmark,DNK,1986,1225691318
Denmark,DNK,1987,1253156873
Denmark,DNK,1988,1279123641
Denmark,DNK,1989,1299620057
Denmark,DNK,1990,1323625273
Denmark,DNK,1991,1356195173
Denmark,DNK,1992,1383328305
Denmark,DNK,1993,1411779793
Denmark,DNK,1994,1442357357
Denmark,DNK,1995,1467957361
Denmark,DNK,1996,1503094147
Denmark,DNK,1997,1529244265
Denmark,DNK,1998,1551463369
Denmark,DNK,1999,1570135380
Denmark,DNK,2000,1585792774
Denmark,DNK,2001,1602350605
Denmark,DNK,2002,1618887993
Denmark,DNK,2003,1641461269
Denmark,DNK,2004,1658742312
Denmark,DNK,2005,1673343925
Denmark,DNK,2006,1695348133
Denmark,DNK,2007,1713768333
Denmark,DNK,2008,1729905814
Denmark,DNK,2009,1745692149
Denmark,DNK,2010,1761043589
Denmark,DNK,2011,1773959437
Denmark,DNK,2012,1784038509
Denmark,DNK,2013,1796794131
Denmark,DNK,2014,1806938241
Denmark,DNK,2015,1814181548
Denmark,DNK,2016,1822595598
Denmark,DNK,2017,1828849259
Denmark,DNK,2018,1835208487
Denmark,DNK,2019,1838796698
Denmark,DNK,2020,1841879264
Dominican Republic,DOM,1953,3642
Dominican Republic,DOM,1954,7306
Dominican Republic,DOM,1955,10970
Dominican Republic,DOM,1956,14634
Dominican Republic,DOM,1958,18298
Dominican Republic,DOM,1959,21962
Dominican Republic,DOM,1960,25626
Dominican Republic,DOM,1961,29277
Dominican Republic,DOM,1963,32941
Dominican Republic,DOM,1964,36605
Dominican Republic,DOM,1965,40260
Dominican Republic,DOM,1966,43924
Dominican Republic,DOM,1967,47588
Dominican Republic,DOM,1968,51252
Dominican Republic,DOM,1969,54911
Dominican Republic,DOM,1970,58575
Dominican Republic,DOM,1971,62239
Dominican Republic,DOM,1972,65903
Dominican Republic,DOM,1973,69567
Dominican Republic,DOM,1974,73231
Dominican Republic,DOM,1975,76893
Dominican Republic,DOM,1976,80555
Dominican Republic,DOM,1977,84219
Dominican Republic,DOM,1986,157532
Dominican Republic,DOM,1987,773084
Dominican Republic,DOM,1988,1029564
Dominican Republic,DOM,1989,1725724
Dominican Republic,DOM,1990,1751372
Dominican Republic,DOM,1991,1901654
Dominican Republic,DOM,1992,2271718
Dominican Republic,DOM,1993,2590486
Dominican Republic,DOM,1994,2865286
Dominican Republic,DOM,1995,3158406
Dominican Republic,DOM,1996,3499082
Dominican Republic,DOM,1997,3869146
Dominican Republic,DOM,1998,4587142
Dominican Republic,DOM,1999,5206358
Dominican Republic,DOM,2000,5451893
Dominican Republic,DOM,2001,5990501
Dominican Republic,DOM,2002,6609717
Dominican Republic,DOM,2003,9413159
Dominican Republic,DOM,2004,11475555
Dominican Republic,DOM,2005,12739377
Dominican Republic,DOM,2006,14607658
Dominican Republic,DOM,2007,16538940
Dominican Republic,DOM,2008,18649404
Dominican Republic,DOM,2009,20711853
Dominican Republic,DOM,2010,22562504
Dominican Republic,DOM,2011,25076441
Dominican Republic,DOM,2012,27062329
Dominican Republic,DOM,2013,29502553
Dominican Republic,DOM,2014,32697561
Dominican Republic,DOM,2015,35588005
Dominican Republic,DOM,2016,38460581
Dominican Republic,DOM,2017,41802660
